        time         |   x    |   y    |  cell   |      rx_level       
 2009-03-12 14:25:51 | 125800 | 419965 | KBOHBI1 |               -73.5
 2009-03-12 14:25:50 | 125800 | 419970 | KBOHBI1 | -76.099998474121094
 2009-03-12 14:25:48 | 125800 | 419980 | KBOHBI1 | -78.272727966308594
 2009-03-12 14:23:54 | 125800 | 420035 | KBOHBI1 | -73.916664123535156
 2009-03-12 14:25:29 | 125800 | 420040 | KBOHBI1 | -79.700546264648438
 2009-03-12 14:25:02 | 125800 | 420045 | KBOHBI1 | -79.642860412597656
 2009-07-27 14:35:58 | 125800 | 420525 | KBOHBI1 | -76.205131530761719
 2009-06-12 14:24:43 | 125805 | 416780 | KBOHBI1 | -87.583335876464844
 2009-06-12 14:24:44 | 125805 | 416785 | KBOHBI1 | -84.176467895507812
 2009-07-27 14:37:57 | 125805 | 419930 | KBOHBI1 | -75.428573608398438
 2003-11-25 13:50:11 | 125805 | 420535 | KBOHBI1 | -76.363639831542969
 2009-07-27 14:37:59 | 125810 | 419930 | KBOHBI1 |              -76.25
 2007-10-30 13:19:47 | 125810 | 420045 | KBOHBI1 | -79.444442749023438
 2008-11-11 07:18:49 | 125810 | 420090 | KBOHBI1 | -76.846153259277344
 2003-11-25 13:50:13 | 125810 | 420530 | KBOHBI1 | -74.142860412597656
 2009-07-27 14:38:01 | 125815 | 419920 | KBOHBI1 | -74.824996948242188
 2007-10-30 13:19:48 | 125815 | 420045 | KBOHBI1 | -86.400001525878906
 2008-11-11 06:56:04 | 125815 | 420095 | KBOHBI1 |                 -78
 2009-06-12 14:24:45 | 125820 | 416805 | KBOHBI1 | -83.823532104492188
 2007-10-30 13:19:49 | 125820 | 420045 | KBOHBI1 |                 -84
 2009-07-27 14:35:56 | 125820 | 420505 | KBOHBI1 |                 -79
 2009-06-12 14:24:46 | 125825 | 416810 | KBOHBI1 | -82.941177368164062
 2009-03-12 14:20:50 | 125825 | 417960 | KBOHBI1 | -82.666664123535156
 2009-03-12 14:20:52 | 125825 | 417975 | KBOHBI1 | -81.166664123535156
 2009-03-12 14:26:02 | 125825 | 419900 | KBOHBI1 | -73.909088134765625
 2009-07-27 14:38:02 | 125825 | 419910 | KBOHBI1 | -70.676467895507812
 2007-10-30 13:19:49 | 125825 | 420050 | KBOHBI1 | -84.800003051757812
 2009-07-27 14:35:55 | 125825 | 420500 | KBOHBI1 | -77.857139587402344
 2009-03-12 14:20:53 | 125830 | 418010 | KBOHBI1 | -84.863639831542969
 2007-10-30 13:19:50 | 125830 | 420050 | KBOHBI1 |                 -80
 2008-11-11 06:56:02 | 125830 | 420095 | KBOHBI1 | -77.615386962890625
 2003-11-25 13:50:15 | 125830 | 420515 | KBOHBI1 | -73.833335876464844
 2009-03-12 14:20:48 | 125835 | 417925 | KBOHBI1 | -81.454544067382812
 2007-10-30 13:19:50 | 125835 | 420050 | KBOHBI1 | -78.666664123535156
 2009-06-12 14:24:47 | 125840 | 416830 | KBOHBI1 | -84.388885498046875
 2009-06-12 14:24:48 | 125840 | 416835 | KBOHBI1 |                 -83
 2009-03-12 14:26:04 | 125840 | 419885 | KBOHBI1 | -69.541664123535156
 2009-07-27 14:38:03 | 125840 | 419895 | KBOHBI1 | -73.033332824707031
 2007-10-30 13:19:51 | 125840 | 420050 | KBOHBI1 |              -85.25
